pH,N,P,K,Temperature,Moisture,Organic Matter,Soil Type,Salinity,Crop
7.872213843133333,46.08237385318955,34.021426929521816,104.9946874525882,25.87787392985282,46.754114235324174,2.7715908225499883,Clay,2.719558460388496,Corn
7.914080082686398,56.671166565382734,58.35210976339759,70.88436519243828,32.53695548308224,34.36326620084054,6.667054826404893,Sandy,1.464265416489,Tomato
7.520993370291153,56.579146507951215,34.1409520745531,94.76025719388915,25.87087829298884,42.292572030762095,7.652271772770913,Loamy,4.103155514738896,Wheat
6.261534422933426,65.92113565567035,62.81961698672923,39.67078947976979,19.7652482667986,25.354998137371105,4.256675206259552,Clay,0.7518058501402591,Corn
5.744180285015959,98.8221244565311,72.42068207364493,106.15072669996006,32.021837644642886,28.87371899350455,5.907470281769141,Sandy,7.500221903877807,Rice
7.210582566280392,44.05015280102931,27.608107947605603,96.21461881002989,26.14438089860088,44.75403007204656,6.159181340532478,Sandy,7.8772078729610495,Corn
6.600381234349003,71.12205966283571,71.99574131573021,49.05451006157691,19.136820762871224,26.593918792392923,5.635732832650362,Clay,5.742666896008981,Tomato
5.805095587111947,50.76188092073263,55.61451526485788,43.0757408771208,27.470156199124443,31.3863826699634,4.829805758300449,Clay,0.8970487704196783,Rice
6.737942275278176,98.24059272458464,27.62662945202144,58.4663113853062,22.15433529884855,10.807796923373317,7.171535682023674,Sandy,8.90083169546758,Corn
5.585971302788046,46.798210283647855,45.65251132158272,117.84635274287139,31.888112245841317,16.343920233521693,4.142486964882261,Clay,9.656358287081146,Corn
7.773301005196956,64.21606014169548,29.651617609105873,53.114841711035275,24.065994772930857,35.66746031899199,1.427720695406225,Loamy,2.023635603217894,Corn
6.146949954000043,84.27309909007637,62.02087333199417,71.051448805197,29.528827162148335,38.67907604255508,6.911894629985122,Clay,7.046398194407198,Corn
7.156305710884955,82.27326568164672,65.53208806507698,32.701820314560266,16.910724152724743,33.30403747137998,5.7178689062158545,Sandy,8.419386306424858,Tomato
6.279277690223528,65.36371821363593,26.347791216367938,65.75047766096093,22.920486926046923,15.732401451024426,6.944810385497526,Sandy,5.398435225427023,Corn
6.800170052944527,60.79145007716309,50.36839116167866,81.41880138897925,34.664828729447976,27.81621714311339,1.9698320971128602,Clay,3.2332309952674887,Tomato
6.866775698358199,63.85674271317224,68.87750336155503,115.78121512571686,31.169205789542968,24.203790654527594,1.2152705835680142,Sandy,4.785587150803527,Tomato
5.962136138813817,55.85657578951836,76.16978249305978,76.50624404460581,18.198816047338575,29.826453761403535,7.540621782677509,Loamy,5.12268750784452,Rice
7.9239615694113965,52.31997632240799,50.8110720045062,103.7196593559919,20.555280989545103,44.81316138216377,2.03409814095402,Clay,4.0063704418802795,Tomato
7.437832058402787,68.9823818535334,77.01675341668442,79.24148783120106,21.59631617712722,41.034457546346076,6.667566324493163,Clay,9.298424936337062,Tomato
7.848747353910473,56.112025364056436,52.141338227361786,33.67065120919663,28.007311209908913,13.359580055566358,6.7624695952644505,Sandy,7.438831109425021,Tomato
7.7370683760691215,57.247699893835005,43.65142967599448,58.35074476707966,30.139895189793112,45.61236791098257,5.960936403843021,Loamy,2.4130164225496396,Corn
6.994749947027713,79.40536380847342,70.89218771317373,81.7994557047993,29.990532176158197,28.870686045992944,1.9188354776500967,Clay,5.855571873198685,Tomato
7.804685587557792,98.11223990199353,49.57896262748534,115.55345693380119,25.197481126128057,39.75448579543993,5.671790371925653,Sandy,6.886891509311674,Corn
5.721231255129799,76.21823203356251,48.31415063387138,107.321732377611,31.216410756763025,15.601569250574086,7.223606083288059,Clay,1.4015642170213027,Rice
5.989957156047863,44.61876802389798,49.4187493645897,50.55200527609629,23.741561655149503,36.828781028281924,3.9787215136061826,Loamy,3.584257423801488,Corn
5.613068222276345,44.53501683124402,70.80710011218471,49.80988470172471,17.47761130591124,19.453040704378317,3.894617980650192,Sandy,9.05548281603916,Corn
6.3133258269081605,97.08539325073396,69.91649250128313,48.10556704025107,26.288836833076267,27.535235885637263,4.100008167055933,Clay,5.671731001852015,Corn
6.471693224223705,57.83744741844002,44.21119954641267,113.02490066722528,34.046027692022136,10.674514803284175,1.575903234733445,Sandy,2.1699774606031683,Corn
6.17837257943474,45.52401916494853,39.9979915922315,106.73995377915486,30.859873027850227,16.064425517219043,7.244178983209814,Sandy,1.2278479811915077,Corn
7.571843772879824,75.9426752290229,49.515681442347756,99.7395089027654,26.57401295384485,13.683219724944792,7.084280047863572,Loamy,5.182268934748777,Wheat
6.391883316733973,77.41892669741597,54.36635058422654,65.34616028018048,27.936113206981936,19.589766917530337,7.985365252532004,Loamy,5.476857230291441,Corn
6.202336274218452,78.91028920712128,34.30023263767982,75.39426338688901,33.61124054071145,14.00072360097289,5.096281990488894,Clay,3.3441445135461234,Corn
6.856740207895621,56.04412167145248,67.63730508293543,71.78985703156376,23.56685588869921,37.676401064782475,6.2583414551597,Sandy,6.304160284191185,Tomato
5.852310562436907,40.9066410528685,49.18896594394538,52.805829680343535,21.627882778852747,11.161596088368775,2.4187033441511328,Sandy,0.6868468621938872,Corn
7.505492451885099,97.9009221672683,40.042732905197575,75.45252415338902,34.54483130000898,34.70962002499992,5.672701727569187,Sandy,1.4513969326614062,Corn
5.686376609199427,55.05358274146615,26.409259577839435,32.7446893067479,32.26886267020667,15.62831323302297,5.548129941301735,Clay,5.462738210112592,Rice
7.967217341501293,80.56157728315284,34.33070962421642,41.86293361477132,21.46087169237205,47.80645828711587,7.308461150891287,Loamy,0.6181569384445396,Corn
7.430611923241644,82.39779219272258,76.95687030535902,109.79306365520517,24.275611947218458,47.323762924394174,6.8155490598735184,Loamy,8.809087649911007,Tomato
5.996789203835431,76.60044502476914,38.30598120917159,97.6511790328281,23.30156258015598,19.020124100838505,7.569265238324342,Sandy,1.421463704565168,Rice
5.513805292809006,58.77444365281889,30.131557362022118,68.05815681531783,17.981913573428677,34.57685192892118,7.081834308911253,Clay,6.739198740845365,Rice
7.538653571137085,56.265775225843946,47.64036749929959,76.54353260554896,34.15638647626518,11.120212778898338,7.080857264291963,Sandy,3.9120344171442523,Corn
7.267143359619043,75.86009696216219,38.42526460161492,63.29989973639797,23.086248624395175,47.27154172204696,1.446063286821028,Loamy,3.9978774754224844,Corn
7.322517920102468,91.9657380167015,22.10955501627165,96.67018804446052,32.50658165275816,30.919492327668387,6.921733668871691,Sandy,7.648895286111438,Corn
7.428175866714865,96.80402373540373,39.38871303676504,100.57684613088716,18.787124553613303,11.72892605671116,5.2523487615218265,Sandy,4.99462134172914,Corn
5.685111629335226,46.35434826422546,52.646517436368114,98.69566711828432,25.957416212744395,23.699999720325494,3.6631111623617283,Sandy,7.256554636438663,Corn
6.396164321360682,49.28971675586319,53.102742321198015,95.03505523510046,15.479227702485396,13.073978474449369,1.3956023707164362,Loamy,5.051912287527692,Wheat
5.789672648812824,96.68417552698477,41.39353527061332,48.40539048235162,30.28440967684617,25.717777574934395,5.743716423376327,Clay,5.929053414052634,Rice
7.657758564688984,84.19211370008756,46.83816537515604,60.41729813164309,26.618277964925568,36.79705368645293,3.2974122537633224,Sandy,7.607146278696641,Corn
7.058245317068895,92.97962948978639,77.93107509408598,72.28608914853075,27.511791669395052,28.795596321657584,4.274433854902243,Loamy,6.0730874292127535,Tomato
6.327245062131623,52.15795804812059,42.6409086338187,59.77136922848901,16.03441765109307,25.34888698877818,5.7720990593859405,Sandy,6.156151093887886,Corn
5.658895875715059,75.25515226656411,35.49360879559898,97.94461801424961,19.220766604172308,14.766281821618591,7.382421829169,Clay,7.892195914275945,Rice
6.277455804289156,82.06837566504842,34.60802264400561,59.64181718249592,16.486617447071602,19.797561827746254,6.778058409234989,Sandy,9.490868158193733,Corn
6.312958305066868,80.80671312681835,47.46587676224805,42.440887810680344,20.778286316076233,14.005731509534044,4.154179903725199,Clay,3.7671615393533675,Corn
7.32401544584516,64.48910145200189,65.57120892301664,65.91364068434737,27.54878015364302,42.29994926626643,3.7144821021246526,Loamy,5.7711715722595125,Tomato
7.093893678388033,40.92369350147851,32.35929105130839,118.19229895041423,26.323719686347502,15.409593119388902,2.678458171908332,Clay,0.862731577335456,Corn
7.718031856440817,74.9755634082558,62.557767628446086,50.329327164021834,27.242996432267805,33.81493466195574,3.6069872582317775,Clay,3.588038805688669,Tomato
6.680537312904873,55.186092350776526,21.268989400964976,85.09427930489062,25.985025427557886,23.709616543553835,1.7773247110432882,Loamy,4.12049225889386,Wheat
5.798985614845754,67.01525476857341,45.13597867903676,68.96757448557356,20.46057591351719,19.03913538620734,7.797738558553282,Clay,8.35237316824051,Rice
7.283111968057487,97.45486090502904,66.5519039121672,36.392211088439396,19.890149946888506,35.57873757968415,5.017422107717052,Clay,5.133924021256768,Tomato
7.401962621542244,63.94211905854608,40.32397734646588,73.90889453982535,17.741193670731626,28.280092375077626,1.8946408995664903,Loamy,7.310663732984578,Wheat
6.90319299392374,90.3880963998656,53.82422608672397,93.19478957834812,31.981417498069842,26.005818691382366,3.4696420648613406,Clay,0.19007400025671362,Tomato
7.427417949886403,51.31243634495507,32.298753969554646,76.18979782450369,27.32958717082489,33.714080195688865,4.829274005344592,Clay,4.6449266962831555,Corn
6.734488990910977,80.34762988150173,64.51972346757034,108.4895457371923,18.730220250081196,29.650705139600028,4.730199456486087,Sandy,9.013176651635842,Tomato
6.806832073454985,98.6204172663366,23.13674619612558,56.00433149918244,18.54418759642479,22.139368342062433,1.2485235810304265,Clay,2.243139093057851,Corn
6.568852545896374,46.113586052376206,71.15255869253002,37.762425417356845,32.460712030522735,32.362451510610065,7.655887239603779,Clay,0.31522185307112927,Tomato
5.563547816860238,40.49919653363152,31.89178318530009,114.29090504922056,29.854617275266385,36.77994306202778,2.9276297703246126,Clay,4.334087337134765,Corn
5.769728567483261,66.01496755795687,72.46388190249985,64.03767145753972,28.187981598107427,11.06772634347417,1.1132926825232383,Loamy,7.044318206475953,Rice
5.578572964216836,45.55752898308203,41.15175447803104,81.876499630827,23.137282150785996,28.634869156307015,1.5351080626519773,Clay,4.544635068414696,Corn
7.091026028159451,84.90306098057388,63.36101446846919,101.28028135171763,20.23951128557035,12.30733138334175,5.061364322735839,Loamy,4.599783135112658,Tomato
6.285889952690817,94.87291983091353,39.15351786717131,59.18822974880226,34.589015262256474,17.456216562724443,1.964498644725678,Loamy,6.698050412383195,Corn
6.7714267279117575,66.04125836252553,74.35470027407885,94.454808435985,30.944791500456006,32.42034936311892,1.292073549974523,Clay,2.54388808283049,Tomato
7.768916184815232,55.52269852932646,27.59822753110246,42.187696483604526,21.03558446272553,44.64755661062323,3.6573852648889797,Clay,7.518897916419775,Corn
6.123230572872187,66.06419914039658,30.71118735635592,56.216437248495474,31.951295925569895,45.31222716753939,5.35932834638132,Clay,1.5311353090573343,Corn
6.525957307589074,83.40686907100006,49.58180750952813,43.02395725228679,30.17863897229363,12.797760405545251,1.7828786338912868,Clay,3.957506052859877,Corn
7.388877846357621,40.54324969482226,24.916306342288767,103.01075025612221,20.94161099755997,26.764203451468266,3.193294825059209,Clay,6.5600810847091795,Corn
6.071995413729056,75.36723936908183,31.758811082105716,50.03843117041068,23.531057084832796,33.320259320182046,3.9243247013717957,Clay,8.283690072301976,Corn
5.692449774571982,76.79750109324274,76.62598293272086,94.56631998646893,18.71906890782053,15.882796182013736,2.11622068450737,Clay,7.9153107116505526,Rice
6.22437863228442,78.26129481375614,78.58937966887322,114.89685575210873,17.221048887562187,40.61728866979087,4.542517289266971,Loamy,7.216855993076978,Wheat
5.903053218135011,54.52132479885263,42.57555975982532,77.49949881619892,29.455240656793933,39.76941033748955,1.5964986083123964,Sandy,3.590963835363911,Rice
7.8242441308564326,82.84316340268761,75.39716126083613,78.6026273034619,20.350237147077333,46.133640548271785,1.3256294744154806,Loamy,1.2230431629372385,Tomato
7.520300948911043,45.483489179906584,52.6894805404059,71.4930211288031,31.40118731492507,10.339440483337722,4.638847570085943,Clay,2.1683421769299063,Tomato
7.083509391276059,51.95622018800805,36.18454795242602,59.330112905427846,34.91217423028852,18.667369759560106,2.7352788092561293,Sandy,8.64833814576485,Corn
7.6786514754692945,92.64820279926892,62.14392326483592,72.80895278324255,16.532396278592973,43.08746856981287,1.6676166552861926,Sandy,8.573313701326594,Tomato
7.509180192247786,84.32338904359398,59.53410839449143,84.25267790400835,24.460702501674007,36.823202033077415,3.967388112413426,Clay,9.515608525390158,Tomato
5.96642514721509,40.824733240680715,79.34751914652401,118.73924149535934,31.041251186216062,45.77559414793963,7.405985176621763,Clay,0.759886518955416,Corn
7.731397496224945,54.90257562218801,35.902837244557,114.39881033864017,30.779017930824672,12.28718618121066,6.069347126579085,Loamy,5.368090852774561,Wheat
6.848355604789127,52.864388979589876,60.323570159704126,107.59376624638097,30.19994316661937,33.878558628657714,6.709311407429193,Sandy,6.486830449042335,Tomato
7.518600387910157,56.248379682218356,23.121425301766813,110.02174821343725,21.97989870603822,32.76186299574697,7.103397921310455,Sandy,7.106573770668566,Corn
7.740228249808733,54.85358621679318,26.818762321803163,72.10642649628386,24.077065113701046,11.426976654421296,7.8083941897749325,Clay,6.438632350104302,Corn
6.29500868742966,43.751577744570746,20.235102497065597,89.16998944597184,26.899367146829405,30.54088307649934,6.3427260145992115,Clay,7.700113899022821,Corn
5.775129811319192,67.53643099580921,79.96764086358039,110.55600506425927,34.478811671465145,34.38081245239697,5.258855453576357,Sandy,3.594715762893416,Rice
6.069837906354854,83.9640084871699,68.13642182884867,65.36556884922177,21.550945418769857,17.65172696808429,3.5579811621157305,Sandy,1.7943277213548214,Corn
6.567769471565641,76.40390348304618,67.20338088401245,116.5586230510922,33.46287775433716,20.933183324986516,2.271502655904013,Clay,2.045833721504385,Tomato
7.545036914806232,80.37230011588478,50.58356451729078,67.42074558622647,20.387138363609882,35.61389385190948,5.80661911788306,Clay,0.11978689470164339,Tomato
7.651826458140858,44.86895071217435,38.0040249743264,84.0974398853894,34.7814893094741,28.732037903998332,7.964649902853593,Clay,3.5032187210622237,Corn
5.517380326327976,97.08944261060724,29.075857067760555,93.88242419451348,28.405273736551834,44.32054630273307,4.271510792332434,Loamy,0.9174405087997728,Rice
6.776868256443914,90.30951003058149,37.08048433078782,115.55328117683445,24.270229607171018,23.695270640367532,6.065755576649654,Loamy,3.214886927901909,Wheat
6.543527507871947,88.30541910973976,42.55827331574835,52.01546466470394,27.267808561272098,20.666386335528045,4.465647149952093,Clay,6.282100771662478,Corn
6.055269526176826,89.37902830250604,65.37860581881765,97.1517880414778,20.450623380804135,49.39463761379371,4.023533963544336,Loamy,8.9447805558682,Wheat
5.799663418334207,95.96263048796568,52.37970733418914,76.8734027529674,20.483477150229334,46.44543080520334,3.872139294919406,Sandy,8.396054509905165,Rice
6.34403792850907,72.65523796682186,24.649017593328963,54.170142655857696,17.271090876869877,11.159709799959195,4.532372780521883,Sandy,2.526742119575769,Corn
7.857274259781298,52.016921072057556,21.081740537534735,99.89461558167515,17.281005954107975,40.82914461226264,3.5682696330576253,Clay,1.3408314219804696,Corn
6.308007330051888,77.00701647115247,26.13993077204379,79.7000052156462,21.953434829378224,14.413390953008118,6.241413252752654,Sandy,1.930722737967313,Corn
6.796976554358415,84.57288962007634,44.62992282184276,89.48764385847082,30.257109557927432,11.099407793174837,7.119904186140616,Sandy,9.70986651903607,Corn
7.2575473972379445,84.27504360124152,75.9915750229411,59.06109617201109,27.159423351963248,20.947820638653955,7.1801971465162895,Sandy,5.494744796854908,Tomato
6.409074005948235,71.2869414500128,58.244148872553296,73.31465566448445,17.051691206620415,20.773835162444172,2.5938909939807813,Sandy,1.8250222300057484,Corn
7.929455206802402,44.10752316001468,68.1095539925309,85.56188258892604,32.044730499518224,42.77275049387859,7.271363971120436,Sandy,8.407461546868152,Tomato
7.906118237355278,62.26677630580767,47.98247567027291,66.44197328428595,27.027352539801328,38.426689837713404,3.3908586229857356,Loamy,3.9519124431255492,Corn
6.129455739563411,95.24599650780144,41.69996499170257,47.85352858629312,34.217111535695594,49.26437709328057,3.1651536583970836,Loamy,8.992221519747273,Corn
6.743121264730964,75.06693458544555,26.504022362997365,116.54764430837736,28.40370934822415,38.46051601247274,6.087292401787652,Clay,2.606771268344865,Corn
6.252195774541924,72.29991659534281,72.55598133117229,76.03207860383557,18.50349727408362,26.730222130241916,3.132874380604026,Sandy,3.9322175880423615,Corn
6.212101235943669,56.13121086293161,66.98960174167416,96.05283332589305,24.475667246156444,37.957106437808676,1.3707648392679708,Loamy,5.0494776279008455,Wheat
5.592217368386332,62.10693519499473,30.087085855863506,66.99424742004524,27.969951950944083,49.978362687456084,3.615324406172156,Loamy,8.926153340890316,Rice
7.023910834949742,93.72076534919016,50.73563383257563,61.96185876231447,15.565294020999554,38.40567530250112,6.0502592025084425,Loamy,8.687574316050558,Tomato
6.756697558072154,79.98778285161015,49.2424884752747,66.64478686204126,15.298205283096157,40.467254239212735,3.288708941891236,Sandy,5.743550703038779,Corn
5.628696878124973,87.24322160513998,57.505493161191716,66.82769794070848,17.588060011971358,47.53460060761037,5.406913391966025,Loamy,2.2177550978089067,Rice
6.196616160591528,67.2607253840593,76.77121363947568,78.97621043477582,20.033288700909416,14.546050452467334,5.620836109841913,Clay,4.033569717378751,Corn
7.770664714916634,77.81483316736947,54.78628650574878,78.9122882983227,23.59098247041351,38.19137173790907,6.136152082084493,Clay,9.756330653655054,Tomato
6.098904726667431,54.90301652459245,52.413036006717114,74.74384342945845,24.748809475195767,44.03223831869796,7.279913264176555,Sandy,6.07773223877402,Corn
5.862237180228058,82.32764981700917,23.019375976079836,42.13072064256943,17.760552178757937,48.17514400883572,4.02795149487902,Clay,7.810977551241967,Rice
6.723631900693908,65.65608002220024,23.774448561081435,74.6467930650478,28.467831582316617,18.438771588467976,2.1650245366371994,Loamy,4.498646953614197,Wheat
7.964126135276501,66.55273088888474,31.240807479607334,45.21935103785863,26.922761233930697,30.157160308969768,3.232480008023226,Sandy,5.320072754668064,Corn
6.105138178778751,78.9593394746129,21.948246301504895,41.35222076661886,20.889281976823206,37.22219390577927,4.025170786217902,Clay,4.289541122325441,Corn
7.1803388685146965,96.1768372881356,64.60117373420074,113.9381145607051,15.27319766870584,19.898709180053498,5.997240285296792,Sandy,7.0292099806196795,Tomato
7.404049038321794,43.84038079651725,63.39981823963779,84.44550118329337,16.552958307065815,34.01891453001096,1.0918548789314344,Loamy,8.514710138868773,Tomato
6.094093859980999,89.48459424082046,28.163374065898577,89.35410523121259,22.833895510216788,20.303151299919975,3.2104976840791526,Clay,5.073635432245636,Corn
7.320540871529649,57.54298662473158,70.16473404771685,66.16143033000273,18.07948702331368,23.33828082126589,6.458898067135218,Loamy,4.808674586362257,Tomato
6.419457831798133,66.63516727038267,29.28716209076672,111.80828027233778,22.536392122959416,27.660747860434604,5.696003923314867,Clay,3.4028646709839694,Corn
7.080764576483949,41.31479972650054,38.07053521984153,87.41374406216988,27.563652090207103,31.16760394986268,6.122179815099236,Sandy,1.7709669429408381,Corn
7.083824276902237,58.06276467005878,34.9386139496819,99.22528825712287,25.94474855758567,27.974634865006024,6.682675386074363,Clay,9.392477228751089,Corn
6.839436710186896,70.15787455780783,42.33842591438287,63.170622212494244,19.623517662747886,29.727820791517168,6.482650032145736,Clay,3.16079718679505,Corn
5.725724425136021,43.37056464084634,35.27982595339771,116.40106927372129,21.876449825175047,21.943550251531704,5.775282163069447,Clay,8.006914635742854,Corn
7.588256238973095,69.46574376298992,49.33705558630712,103.84151611424835,27.28062396897301,16.358603760905225,4.077630726594134,Sandy,7.153470212874742,Corn
6.30195016242934,95.62663773150564,44.44447288128113,106.85536167130893,32.21710056086897,11.893999093073578,7.885188302147077,Clay,7.90917600278129,Corn
5.966296275999635,46.323593086468314,79.19416944675959,45.49748406831789,30.064268774777545,17.839148899666707,4.983512369130516,Loamy,9.367681333721023,Corn
5.60193785388691,85.86644368453025,23.35558100769354,54.38668870840976,26.0680005366683,33.27774566023132,2.419384465581874,Sandy,6.233707602208972,Rice
6.977232357970605,64.58026320255956,28.530882583241098,55.70639397152193,22.245859966329725,41.444617912125295,3.0496899857334907,Sandy,8.979503433820446,Corn
7.193910904605707,79.31042287146028,23.16955363451615,54.38183009221841,22.30102555083611,16.769903897715782,5.854937191793289,Loamy,1.6769732291229367,Corn
5.541469572319641,55.614195879113765,57.550471698942545,106.98673458938592,32.58834620528792,14.342214310905938,7.4731769563962445,Sandy,6.267125759567876,Rice
6.780232645748202,49.5695357524815,23.270556644823174,32.869631568773286,15.784871520810928,39.97161442197001,2.2510409044412825,Clay,7.722756129146127,Corn
6.066239437994845,49.627756856273585,70.1863842425674,36.848999008269686,34.75965288840522,22.206333221491587,1.5764254702205043,Sandy,2.7164113074417404,Corn
7.112931976023624,44.22951673858868,50.716317840915664,54.65233835669133,28.287508217031245,48.0599775690941,7.170717336294043,Loamy,7.40753801291965,Tomato
5.935916072512478,51.13880229407458,51.62045747489202,47.98856771844993,28.62275398144781,38.57271882441492,7.406945852389841,Sandy,7.784768291162369,Rice
7.227344345256165,79.8531630993381,53.695670462731655,50.867365249456356,15.759956746094844,23.070241889721235,2.9346554172112964,Loamy,8.311879560164448,Tomato
6.466838365751343,92.90143671061048,30.248822378372644,101.814887032797,27.110585497825443,21.5817099117482,3.641000070598679,Sandy,3.128829125959328,Corn
7.841824971841836,88.84754113546971,31.86141818686925,80.68139345028422,24.69556120180894,30.947935450852363,5.621315982485009,Loamy,6.816065901683092,Wheat
5.843802360364983,81.10805859246904,39.12903937238028,30.519359516367118,17.11557813788134,13.165786731128378,3.3095101458973235,Sandy,3.0425328340976208,Rice
6.352665877625646,46.62591180466616,55.609784949311084,68.63904891337756,20.55844021538718,14.70706050581196,7.1401109578903705,Clay,7.390403874984553,Corn
5.783683803101472,57.35124677775699,32.607066556412875,66.7096434165323,32.80628912427302,17.0343152526477,1.753050918997039,Loamy,4.629736651457122,Rice
7.811734045696407,58.58841251934814,26.979903627995675,40.25507425000892,25.99976831731906,40.988943732182406,1.2658755467213665,Loamy,5.9754437452722,Corn
7.693348383452452,54.997416783857275,78.20701318510592,90.85276097413114,23.268331503478173,30.5542943707649,2.4594034471995263,Sandy,4.158399814305689,Tomato
6.144854069287889,70.90033958258338,21.318908888577376,93.1887469541542,16.45364311681622,10.422684910977718,3.002614447434783,Sandy,1.619829269298243,Corn
7.149960115085447,72.13322889278035,68.1618443201613,94.88038971468879,29.28243054804611,36.94066109888436,1.7904861390221254,Sandy,1.7802952960536367,Tomato
7.54305550050304,61.41315851026661,67.28210897450133,95.56238510027329,29.05701646792065,26.947607146419884,1.4598330053845272,Clay,0.775689072621345,Tomato
6.888002028998656,61.22734952418616,37.83284683070576,30.00475442390671,27.28087213945127,30.434094598551916,6.289253994512587,Sandy,6.180726797216618,Corn
6.824126445890016,89.71333587436487,28.137596960438806,115.85287234620499,25.205252924412985,18.564649736517424,2.1499359613158013,Loamy,8.486383979530594,Wheat
